week,season,team,win,rb,db,lb,dl,te,wr,p,ol,ls,qb,k,avg_snaps,out,age,win_perc,lag_win_perc
2,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.98603011025919,6.0,27.06,0.6875,0.5
3,2016,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.117702448210924,4.0,27.06,0.6875,0.5
4,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0160760143811,6.0,27.06,0.6875,0.5
5,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.196094482215365,8.0,27.06,0.6875,0.5
6,2016,Atlanta Falcons,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.62969696969697,6.0,27.06,0.6875,0.5
7,2016,Atlanta Falcons,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.94021959223572,9.0,27.06,0.6875,0.5
8,2016,Atlanta Falcons,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.468414227861235,8.0,27.06,0.6875,0.5
9,2016,Atlanta Falcons,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.69472682734836,10.0,27.06,0.6875,0.5
10,2016,Atlanta Falcons,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.587084409265984,10.0,27.06,0.6875,0.5
12,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.948655002415524,10.0,27.06,0.6875,0.5
13,2016,Atlanta Falcons,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.783876737308315,10.0,27.06,0.6875,0.5
14,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.592989063577484,11.0,27.06,0.6875,0.5
15,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.879983098152575,13.0,27.06,0.6875,0.5
16,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.39732426834929,12.0,27.06,0.6875,0.5
17,2016,Atlanta Falcons,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.557864293296095,12.0,27.06,0.6875,0.5
1,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.707355144855146,4.0,26.83,0.625,0.6875
2,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.817307692307693,3.0,26.83,0.625,0.6875
3,2017,Atlanta Falcons,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.103262206031594,7.0,26.83,0.625,0.6875
4,2017,Atlanta Falcons,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.927859747964185,8.0,26.83,0.625,0.6875
6,2017,Atlanta Falcons,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.381306865177834,5.0,26.83,0.625,0.6875
7,2017,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.89350233100233,4.0,26.83,0.625,0.6875
8,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.687334887334885,5.0,26.83,0.625,0.6875
9,2017,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.122348484848484,4.0,26.83,0.625,0.6875
10,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.122348484848484,4.0,26.83,0.625,0.6875
11,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.122348484848484,4.0,26.83,0.625,0.6875
12,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.21871945259042,4.0,26.83,0.625,0.6875
13,2017,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.700177028012085,5.0,26.83,0.625,0.6875
14,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.69816966659072,5.0,26.83,0.625,0.6875
15,2017,Atlanta Falcons,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.79816966659072,5.0,26.83,0.625,0.6875
16,2017,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.39011164274322,4.0,26.83,0.625,0.6875
17,2017,Atlanta Falcons,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.07043407043407,4.0,26.83,0.625,0.6875
1,2018,Atlanta Falcons,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.00711651678851,3.0,27.49,0.4375,0.625
2,2018,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.68421988159466,4.0,27.49,0.4375,0.625
3,2018,Atlanta Falcons,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.088822511866645,5.0,27.49,0.4375,0.625
4,2018,Atlanta Falcons,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.76458459371571,6.0,27.49,0.4375,0.625
5,2018,Atlanta Falcons,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.672055811311054,7.0,27.49,0.4375,0.625
6,2018,Atlanta Falcons,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.152412452131806,6.0,27.49,0.4375,0.625
7,2018,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.011247467684896,5.0,27.49,0.4375,0.625
9,2018,Atlanta Falcons,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.224745354959275,7.0,27.49,0.4375,0.625
10,2018,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.258415035331275,6.0,27.49,0.4375,0.625
11,2018,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.15514308744257,5.0,27.49,0.4375,0.625
12,2018,Atlanta Falcons,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.15514308744257,5.0,27.49,0.4375,0.625
13,2018,Atlanta Falcons,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.050821724082866,5.0,27.49,0.4375,0.625
14,2018,Atlanta Falcons,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,48.727970252425074,7.0,27.49,0.4375,0.625
15,2018,Atlanta Falcons,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.9364825029934,7.0,27.49,0.4375,0.625
16,2018,Atlanta Falcons,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0490770735319,7.0,27.49,0.4375,0.625
17,2018,Atlanta Falcons,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0490770735319,7.0,27.49,0.4375,0.625
1,2019,Atlanta Falcons,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.299027637810976,9.0,26.63,0.4375,0.4375
2,2019,Atlanta Falcons,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.299027637810976,9.0,26.63,0.4375,0.4375
3,2019,Atlanta Falcons,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.830201814663551,10.0,26.63,0.4375,0.4375
4,2019,Atlanta Falcons,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.18527235197312,11.0,26.63,0.4375,0.4375
5,2019,Atlanta Falcons,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,23.13860426282281,14.0,26.63,0.4375,0.4375
6,2019,Atlanta Falcons,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.611228239741617,14.0,26.63,0.4375,0.4375
7,2019,Atlanta Falcons,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.966689950146545,13.0,26.63,0.4375,0.4375
8,2019,Atlanta Falcons,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.54504788742622,16.0,26.63,0.4375,0.4375
10,2019,Atlanta Falcons,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27.858994060380414,15.0,26.63,0.4375,0.4375
11,2019,Atlanta Falcons,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.533739981788678,15.0,26.63,0.4375,0.4375
12,2019,Atlanta Falcons,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.91146353977241,17.0,26.63,0.4375,0.4375
13,2019,Atlanta Falcons,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.03996790664724,15.0,26.63,0.4375,0.4375
14,2019,Atlanta Falcons,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,28.033665836897985,16.0,26.63,0.4375,0.4375
15,2019,Atlanta Falcons,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.15524830534438,18.0,26.63,0.4375,0.4375
16,2019,Atlanta Falcons,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.18978626064681,16.0,26.63,0.4375,0.4375
17,2019,Atlanta Falcons,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,36.37262289860608,17.0,26.63,0.4375,0.4375
1,2013,Baltimore Ravens,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.79357581672854,9.0,26.26,0.5,0.625
2,2013,Baltimore Ravens,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.07410513042679,9.0,26.26,0.5,0.625
3,2013,Baltimore Ravens,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.423772107153212,13.0,26.26,0.5,0.625
4,2013,Baltimore Ravens,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.941325420868043,11.0,26.26,0.5,0.625
5,2013,Baltimore Ravens,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.893796359618808,12.0,26.26,0.5,0.625
6,2013,Baltimore Ravens,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.707183818266476,11.0,26.26,0.5,0.625
7,2013,Baltimore Ravens,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.41561665029659,9.0,26.26,0.5,0.625
9,2013,Baltimore Ravens,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.59254958393614,8.0,26.26,0.5,0.625
10,2013,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.57015729368671,8.0,26.26,0.5,0.625
11,2013,Baltimore Ravens,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.165501958741057,9.0,26.26,0.5,0.625
12,2013,Baltimore Ravens,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.861315449256626,6.0,26.26,0.5,0.625
13,2013,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.717762874380526,7.0,26.26,0.5,0.625
14,2013,Baltimore Ravens,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.40859694452494,7.0,26.26,0.5,0.625
15,2013,Baltimore Ravens,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.350852007469655,7.0,26.26,0.5,0.625
16,2013,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.7478489107571,9.0,26.26,0.5,0.625
17,2013,Baltimore Ravens,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.220310419249667,8.0,26.26,0.5,0.625
1,2014,Baltimore Ravens,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.60745808198989,8.0,26.25,0.625,0.5
2,2014,Baltimore Ravens,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.60745808198989,8.0,26.25,0.625,0.5
3,2014,Baltimore Ravens,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.87105413286004,8.0,26.25,0.625,0.5
4,2014,Baltimore Ravens,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.56914213519183,9.0,26.25,0.625,0.5
5,2014,Baltimore Ravens,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.50789891734364,10.0,26.25,0.625,0.5
6,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.805610208897484,12.0,26.25,0.625,0.5
7,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,33.2622504960874,11.0,26.25,0.625,0.5
8,2014,Baltimore Ravens,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,30.46961998933924,11.0,26.25,0.625,0.5
9,2014,Baltimore Ravens,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.049246075977575,11.0,26.25,0.625,0.5
10,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,27.568426550038268,12.0,26.25,0.625,0.5
12,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,27.568426550038268,12.0,26.25,0.625,0.5
13,2014,Baltimore Ravens,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.057601690950836,11.0,26.25,0.625,0.5
14,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,30.622870142609397,12.0,26.25,0.625,0.5
15,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,29.471175176525076,12.0,26.25,0.625,0.5
16,2014,Baltimore Ravens,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.571145784174313,15.0,26.25,0.625,0.5
17,2014,Baltimore Ravens,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,29.20705688188788,17.0,26.25,0.625,0.5
1,2015,Baltimore Ravens,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.92983039995235,6.0,25.98,0.3125,0.625
2,2015,Baltimore Ravens,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.479341999463955,6.0,25.98,0.3125,0.625
3,2015,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.76346606355317,8.0,25.98,0.3125,0.625
4,2015,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.53108080175615,8.0,25.98,0.3125,0.625
5,2015,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.86257641467874,10.0,25.98,0.3125,0.625
6,2015,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.814548186864414,11.0,25.98,0.3125,0.625
7,2015,Baltimore Ravens,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.6199615835912,10.0,25.98,0.3125,0.625
8,2015,Baltimore Ravens,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.52719244623189,10.0,25.98,0.3125,0.625
10,2015,Baltimore Ravens,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.46795143181847,10.0,25.98,0.3125,0.625
11,2015,Baltimore Ravens,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.37270039253271,12.0,25.98,0.3125,0.625
12,2015,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,42.57637695815136,15.0,25.98,0.3125,0.625
13,2015,Baltimore Ravens,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,40.78306815922195,15.0,25.98,0.3125,0.625
14,2015,Baltimore Ravens,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,39.26324617675255,16.0,25.98,0.3125,0.625
15,2015,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,39.55742928535762,19.0,25.98,0.3125,0.625
16,2015,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,40.320230490398004,17.0,25.98,0.3125,0.625
17,2015,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,40.320230490398004,17.0,25.98,0.3125,0.625
1,2016,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.381161638471415,15.0,26.66,0.5,0.3125
2,2016,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.381161638471415,15.0,26.66,0.5,0.3125
3,2016,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.89675595411518,14.0,26.66,0.5,0.3125
4,2016,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.840628972671258,14.0,26.66,0.5,0.3125
5,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.021203869727515,13.0,26.66,0.5,0.3125
6,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.17871641789829,16.0,26.66,0.5,0.3125
7,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31.823305649133445,19.0,26.66,0.5,0.3125
9,2016,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.391582107825865,17.0,26.66,0.5,0.3125
10,2016,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.391582107825865,17.0,26.66,0.5,0.3125
11,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.09428508367189,18.0,26.66,0.5,0.3125
12,2016,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.413980717602502,17.0,26.66,0.5,0.3125
13,2016,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.59420902810479,17.0,26.66,0.5,0.3125
14,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.72569362600268,16.0,26.66,0.5,0.3125
15,2016,Baltimore Ravens,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.316822658260747,16.0,26.66,0.5,0.3125
16,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.578750193059083,15.0,26.66,0.5,0.3125
17,2016,Baltimore Ravens,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.776489179735577,14.0,26.66,0.5,0.3125
1,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.580349976822095,13.0,26.51,0.5625,0.5
2,2017,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.84581283840037,16.0,26.51,0.5625,0.5
3,2017,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.250231831011668,17.0,26.51,0.5625,0.5
4,2017,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.250231831011668,17.0,26.51,0.5625,0.5
5,2017,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.250231831011668,17.0,26.51,0.5625,0.5
6,2017,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.03612505896231,20.0,26.51,0.5625,0.5
7,2017,Baltimore Ravens,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,32.15476210888348,19.0,26.51,0.5625,0.5
8,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.833598248181833,18.0,26.51,0.5625,0.5
9,2017,Baltimore Ravens,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.7566472807432,17.0,26.51,0.5625,0.5
11,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.454499439955654,12.0,26.51,0.5625,0.5
12,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24.656799482327095,14.0,26.51,0.5625,0.5
13,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.31368331015543,13.0,26.51,0.5625,0.5
14,2017,Baltimore Ravens,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.532516097349344,15.0,26.51,0.5625,0.5
15,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,25.874483653602613,15.0,26.51,0.5625,0.5
16,2017,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.559177531153633,15.0,26.51,0.5625,0.5
17,2017,Baltimore Ravens,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.121899029076722,16.0,26.51,0.5625,0.5
1,2018,Baltimore Ravens,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.08882275132275,12.0,26.3,0.625,0.5625
2,2018,Baltimore Ravens,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.220331562377016,14.0,26.3,0.625,0.5625
3,2018,Baltimore Ravens,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.391671336415907,17.0,26.3,0.625,0.5625
4,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.519871833413498,15.0,26.3,0.625,0.5625
5,2018,Baltimore Ravens,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.89660280910281,16.0,26.3,0.625,0.5625
6,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.49858062462229,15.0,26.3,0.625,0.5625
7,2018,Baltimore Ravens,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.83650514790221,17.0,26.3,0.625,0.5625
8,2018,Baltimore Ravens,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.054494565891623,17.0,26.3,0.625,0.5625
9,2018,Baltimore Ravens,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.366865834365836,18.0,26.3,0.625,0.5625
11,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,20.857378094706075,17.0,26.3,0.625,0.5625
12,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,22.514382381479894,18.0,26.3,0.625,0.5625
13,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,23.59194386906777,17.0,26.3,0.625,0.5625
14,2018,Baltimore Ravens,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,25.212205306976266,17.0,26.3,0.625,0.5625
15,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,22.653175573917924,16.0,26.3,0.625,0.5625
16,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.01621491253844,14.0,26.3,0.625,0.5625
17,2018,Baltimore Ravens,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.01621491253844,14.0,26.3,0.625,0.5625
1,2019,Baltimore Ravens,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.287634408602152,5.0,26.83,0.875,0.625
2,2019,Baltimore Ravens,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.04010752688172,6.0,26.83,0.875,0.625
3,2019,Baltimore Ravens,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.640107526881717,6.0,26.83,0.875,0.625
